[Epoch 1]	Learning rate: 2.00e-4
[Epoch 1]	Learning rate: 2.00e-4
[700/800]	[L1: 4.1708]	12.5+0.0s
[800/800]	[L1: 4.1486]	10.8+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.472 SSIM: 0.8910 (Best: 31.532 @epoch 13)
Total time: 0.64s

[Epoch 22]	Learning rate: 1.00e-4
[100/800]	[L1: 3.9766]	12.0+13.1s
[200/800]	[L1: 4.2149]	11.4+0.0s
[300/800]	[L1: 4.2156]	13.1+0.0s
[400/800]	[L1: 4.2087]	11.1+0.0s
[500/800]	[L1: 4.2443]	10.7+0.0s
[600/800]	[L1: 4.1929]	13.2+0.0s
[700/800]	[L1: 4.2347]	11.8+0.0s
[800/800]	[L1: 4.2655]	10.8+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.651 SSIM: 0.8925 (Best: 31.651 @epoch 22)
Total time: 0.65s

[Epoch 23]	Learning rate: 1.00e-4
[100/800]	[L1: 3.7630]	12.1+13.1s
[200/800]	[L1: 3.9976]	13.4+0.0s
[300/800]	[L1: 4.0905]	10.9+0.0s
[400/800]	[L1: 3.9687]	11.4+0.0s
[500/800]	[L1: 3.9325]	12.7+0.0s
[600/800]	[L1: 4.0271]	11.2+0.0s
[700/800]	[L1: 4.0104]	12.1+0.0s
[800/800]	[L1: 4.0118]	13.3+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.222 SSIM: 0.8863 (Best: 31.651 @epoch 22)
Total time: 0.66s

[Epoch 24]	Learning rate: 1.00e-4
[100/800]	[L1: 4.0020]	12.9+13.1s
[200/800]	[L1: 3.9576]	11.2+0.0s
[300/800]	[L1: 3.9259]	11.9+0.0s
[400/800]	[L1: 4.0901]	12.6+0.0s
[500/800]	[L1: 4.0479]	10.9+0.0s
[600/800]	[L1: 4.1111]	12.2+0.0s
[700/800]	[L1: 4.1558]	13.2+0.0s
[800/800]	[L1: 4.1671]	11.3+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.596 SSIM: 0.8926 (Best: 31.651 @epoch 22)
Total time: 0.66s

[Epoch 25]	Learning rate: 1.00e-4
[100/800]	[L1: 4.5118]	11.1+13.1s
[200/800]	[L1: 4.5221]	13.3+0.0s
[300/800]	[L1: 4.3888]	11.5+0.0s
[400/800]	[L1: 4.3979]	10.9+0.0s
[500/800]	[L1: 4.4181]	12.6+0.0s
[600/800]	[L1: 4.3457]	12.5+0.0s
[700/800]	[L1: 4.3823]	11.1+0.0s
[800/800]	[L1: 4.2641]	12.4+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.300 SSIM: 0.8927 (Best: 31.651 @epoch 22)
Total time: 0.66s

[Epoch 26]	Learning rate: 1.00e-4
[100/800]	[L1: 4.0885]	14.0+13.1s
[200/800]	[L1: 3.7830]	12.2+0.0s
[300/800]	[L1: 3.8468]	10.7+0.0s
[400/800]	[L1: 4.1038]	13.5+0.0s
[500/800]	[L1: 3.9908]	11.5+0.0s
[600/800]	[L1: 4.1277]	11.1+0.0s
[700/800]	[L1: 4.1775]	14.0+0.0s
[800/800]	[L1: 4.1709]	12.0+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.507 SSIM: 0.8922 (Best: 31.651 @epoch 22)
Total time: 0.66s

[Epoch 27]	Learning rate: 1.00e-4
[100/800]	[L1: 3.3188]	12.0+13.0s
[200/800]	[L1: 3.4105]	11.5+0.0s
[300/800]	[L1: 3.3750]	13.0+0.0s
[400/800]	[L1: 3.6523]	11.2+0.0s
[500/800]	[L1: 3.8702]	11.0+0.0s
[600/800]	[L1: 3.9474]	13.1+0.0s
[700/800]	[L1: 3.9467]	11.5+0.0s
[800/800]	[L1: 4.0101]	11.1+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.593 SSIM: 0.8921 (Best: 31.651 @epoch 22)
Total time: 0.66s

[Epoch 28]	Learning rate: 1.00e-4
[100/800]	[L1: 4.2079]	12.5+13.0s
[200/800]	[L1: 4.2327]	13.2+0.0s
[300/800]	[L1: 3.9729]	11.1+0.0s
[400/800]	[L1: 4.0457]	11.9+0.0s
[500/800]	[L1: 4.0386]	12.9+0.0s
[600/800]	[L1: 3.9962]	11.3+0.0s
[700/800]	[L1: 4.0858]	12.5+0.0s
[800/800]	[L1: 4.0520]	13.5+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.617 SSIM: 0.8932 (Best: 31.651 @epoch 22)
Total time: 0.66s

[Epoch 29]	Learning rate: 1.00e-4
[100/800]	[L1: 3.5828]	12.1+13.1s
[200/800]	[L1: 3.8858]	11.2+0.0s
[300/800]	[L1: 3.9160]	13.1+0.0s
[400/800]	[L1: 3.9727]	11.2+0.0s
[500/800]	[L1: 3.9630]	10.8+0.0s
[600/800]	[L1: 3.9960]	13.5+0.0s
[700/800]	[L1: 4.0593]	12.1+0.0s
[800/800]	[L1: 4.0907]	11.1+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.527 SSIM: 0.8916 (Best: 31.651 @epoch 22)
Total time: 0.67s

[Epoch 30]	Learning rate: 1.00e-4
[100/800]	[L1: 3.6164]	11.8+13.1s
[200/800]	[L1: 4.1330]	13.4+0.0s
[300/800]	[L1: 4.0519]	11.3+0.0s
[400/800]	[L1: 4.0286]	11.2+0.0s
[500/800]	[L1: 4.0496]	12.9+0.0s
[600/800]	[L1: 4.1258]	11.5+0.0s
[700/800]	[L1: 4.0715]	11.1+0.0s
[800/800]	[L1: 4.0367]	13.3+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.635 SSIM: 0.8931 (Best: 31.651 @epoch 22)
Total time: 0.67s

[Epoch 31]	Learning rate: 1.00e-4
[100/800]	[L1: 4.0928]	12.9+13.1s
[200/800]	[L1: 4.1865]	11.5+0.0s
[300/800]	[L1: 4.3035]	12.0+0.0s
[400/800]	[L1: 4.2226]	12.1+0.0s
[500/800]	[L1: 4.1590]	10.8+0.0s
[600/800]	[L1: 4.1013]	12.2+0.0s
[700/800]	[L1: 4.1664]	12.7+0.0s
[800/800]	[L1: 4.1062]	11.1+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.711 SSIM: 0.8941 (Best: 31.711 @epoch 31)
Total time: 0.66s

[Epoch 32]	Learning rate: 1.00e-4
[100/800]	[L1: 3.8436]	11.3+13.0s
[200/800]	[L1: 3.8201]	13.6+0.0s
[300/800]	[L1: 3.7782]	11.5+0.0s
[400/800]	[L1: 3.8948]	10.8+0.0s
[500/800]	[L1: 3.9851]	13.2+0.0s
[600/800]	[L1: 3.8567]	11.9+0.0s
[700/800]	[L1: 3.8815]	10.9+0.0s
[800/800]	[L1: 3.9742]	13.3+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.642 SSIM: 0.8926 (Best: 31.711 @epoch 31)
Total time: 0.65s

[Epoch 33]	Learning rate: 1.00e-4
[100/800]	[L1: 4.0650]	13.6+13.0s
[200/800]	[L1: 3.9876]	12.1+0.0s
[300/800]	[L1: 4.1977]	10.7+0.0s
[400/800]	[L1: 4.2094]	12.6+0.0s
[500/800]	[L1: 4.0625]	11.5+0.0s
[600/800]	[L1: 4.1429]	10.8+0.0s
[700/800]	[L1: 4.1789]	13.2+0.0s
[800/800]	[L1: 4.1637]	12.2+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.637 SSIM: 0.8929 (Best: 31.711 @epoch 31)
Total time: 0.65s

[Epoch 34]	Learning rate: 1.00e-4
[100/800]	[L1: 4.0306]	11.9+13.0s
[200/800]	[L1: 3.9578]	10.9+0.0s
[300/800]	[L1: 3.8613]	13.1+0.0s
[400/800]	[L1: 3.7350]	11.4+0.0s
[500/800]	[L1: 3.7797]	10.5+0.0s
[600/800]	[L1: 3.8200]	12.8+0.0s
[700/800]	[L1: 3.7845]	12.1+0.0s
[800/800]	[L1: 3.8096]	10.8+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.475 SSIM: 0.8912 (Best: 31.711 @epoch 31)
Total time: 0.66s

[Epoch 35]	Learning rate: 1.00e-4
[100/800]	[L1: 4.3975]	11.1+13.0s
[200/800]	[L1: 4.0359]	14.0+0.0s
[300/800]	[L1: 3.9739]	11.5+0.0s
[400/800]	[L1: 4.0311]	10.7+0.0s
[500/800]	[L1: 3.9406]	13.0+0.0s
[600/800]	[L1: 3.9245]	11.7+0.0s
[700/800]	[L1: 3.9837]	10.7+0.0s
[800/800]	[L1: 4.0577]	13.6+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.577 SSIM: 0.8937 (Best: 31.711 @epoch 31)
Total time: 0.69s

[Epoch 36]	Learning rate: 1.00e-4
[100/800]	[L1: 3.8454]	14.2+13.1s
[200/800]	[L1: 4.1061]	12.0+0.0s
[300/800]	[L1: 4.0928]	11.5+0.0s
[400/800]	[L1: 4.0707]	12.7+0.0s
[500/800]	[L1: 4.1031]	11.5+0.0s
[600/800]	[L1: 4.1996]	11.6+0.0s
[700/800]	[L1: 4.1628]	14.0+0.0s
[800/800]	[L1: 4.1903]	11.8+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.601 SSIM: 0.8925 (Best: 31.711 @epoch 31)
Total time: 0.66s

[Epoch 37]	Learning rate: 1.00e-4
[100/800]	[L1: 3.3135]	11.3+13.1s
[200/800]	[L1: 3.6115]	12.9+0.0s
[300/800]	[L1: 3.8725]	12.4+0.0s
[400/800]	[L1: 3.8863]	10.6+0.0s
[500/800]	[L1: 3.9165]	12.4+0.0s
[600/800]	[L1: 3.8906]	20.1+0.0s
[700/800]	[L1: 3.9453]	22.9+0.0s
[800/800]	[L1: 3.9285]	19.6+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.578 SSIM: 0.8928 (Best: 31.711 @epoch 31)
Total time: 0.66s

[Epoch 38]	Learning rate: 1.00e-4
[100/800]	[L1: 3.9712]	12.1+13.0s
[200/800]	[L1: 3.9595]	11.2+0.0s
[300/800]	[L1: 4.0379]	12.8+0.0s
[400/800]	[L1: 4.0884]	11.5+0.0s
[500/800]	[L1: 4.0460]	10.7+0.0s
[600/800]	[L1: 4.0037]	12.8+0.0s
[700/800]	[L1: 4.0610]	12.0+0.0s
[800/800]	[L1: 3.9473]	11.1+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.738 SSIM: 0.8947 (Best: 31.738 @epoch 38)
Total time: 0.68s

[Epoch 39]	Learning rate: 1.00e-4
[100/800]	[L1: 3.9272]	11.6+13.2s
[200/800]	[L1: 3.9926]	13.6+0.0s
[300/800]	[L1: 4.0366]	11.0+0.0s
[400/800]	[L1: 3.9510]	11.1+0.0s
[500/800]	[L1: 3.8580]	13.1+0.0s
[600/800]	[L1: 3.8721]	11.3+0.0s
[700/800]	[L1: 3.8456]	11.1+0.0s
[800/800]	[L1: 3.8201]	13.6+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.732 SSIM: 0.8939 (Best: 31.738 @epoch 38)
Total time: 0.68s

[Epoch 40]	Learning rate: 1.00e-4
[100/800]	[L1: 3.8037]	12.8+13.1s
[200/800]	[L1: 3.6672]	11.1+0.0s
[300/800]	[L1: 3.8645]	11.8+0.0s
[400/800]	[L1: 3.8186]	12.3+0.0s
[500/800]	[L1: 4.0862]	10.5+0.0s
[600/800]	[L1: 4.0563]	12.0+0.0s
[700/800]	[L1: 4.0403]	13.2+0.0s
[800/800]	[L1: 4.1037]	10.9+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.639 SSIM: 0.8928 (Best: 31.738 @epoch 38)
Total time: 0.67s

[Epoch 41]	Learning rate: 1.00e-4
[100/800]	[L1: 3.9618]	11.5+13.1s
[200/800]	[L1: 3.9226]	13.1+0.0s
[300/800]	[L1: 3.9039]	11.9+0.0s
[400/800]	[L1: 4.0453]	10.8+0.0s
[500/800]	[L1: 4.1150]	13.2+0.0s
[600/800]	[L1: 4.1657]	11.7+0.0s
[700/800]	[L1: 4.1844]	10.9+0.0s
[800/800]	[L1: 4.1141]	13.7+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.758 SSIM: 0.8941 (Best: 31.758 @epoch 41)
Total time: 0.67s

[Epoch 42]	Learning rate: 1.00e-4
[100/800]	[L1: 3.5231]	12.9+13.1s
[200/800]	[L1: 3.8054]	11.5+0.0s
[300/800]	[L1: 3.9791]	11.6+0.0s
[400/800]	[L1: 3.9498]	12.2+0.0s
[500/800]	[L1: 3.9549]	11.1+0.0s
[600/800]	[L1: 3.9817]	11.7+0.0s
[700/800]	[L1: 3.9142]	13.0+0.0s
[800/800]	[L1: 3.8591]	11.3+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.475 SSIM: 0.8900 (Best: 31.758 @epoch 41)
Total time: 0.65s

[Epoch 43]	Learning rate: 1.00e-4
[100/800]	[L1: 4.3106]	11.3+13.2s
[200/800]	[L1: 4.3246]	12.1+0.0s
[300/800]	[L1: 3.9985]	12.5+0.0s
[400/800]	[L1: 3.8532]	11.1+0.0s
[500/800]	[L1: 3.8643]	11.7+0.0s
[600/800]	[L1: 3.8857]	13.2+0.0s
[700/800]	[L1: 3.8594]	11.8+0.0s
[800/800]	[L1: 3.8338]	11.9+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.765 SSIM: 0.8940 (Best: 31.765 @epoch 43)
Total time: 0.68s

[Epoch 44]	Learning rate: 1.00e-4
[100/800]	[L1: 3.6951]	13.0+13.1s
[200/800]	[L1: 3.8650]	12.9+0.0s
[300/800]	[L1: 3.7600]	10.8+0.0s
[400/800]	[L1: 3.8476]	12.7+0.0s
[500/800]	[L1: 3.8750]	12.2+0.0s
[600/800]	[L1: 3.8570]	10.7+0.0s
[700/800]	[L1: 3.8066]	13.0+0.0s
[800/800]	[L1: 3.8271]	13.2+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.618 SSIM: 0.8936 (Best: 31.765 @epoch 43)
Total time: 0.65s

[Epoch 45]	Learning rate: 1.00e-4
[100/800]	[L1: 3.9141]	12.3+13.0s
[200/800]	[L1: 3.8540]	10.9+0.0s
[300/800]	[L1: 3.7980]	13.1+0.0s
[400/800]	[L1: 3.9194]	11.5+0.0s
[500/800]	[L1: 3.8475]	10.6+0.0s
[600/800]	[L1: 3.9488]	13.1+0.0s
[700/800]	[L1: 3.9263]	12.2+0.0s
[800/800]	[L1: 3.9537]	11.0+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.513 SSIM: 0.8938 (Best: 31.765 @epoch 43)
Total time: 0.66s

[Epoch 46]	Learning rate: 1.00e-4
[100/800]	[L1: 3.6120]	11.4+13.1s
[200/800]	[L1: 3.5478]	13.7+0.0s
[300/800]	[L1: 3.6693]	11.2+0.0s
[400/800]	[L1: 3.5736]	10.6+0.0s
[500/800]	[L1: 3.6920]	13.5+0.0s
[600/800]	[L1: 3.8072]	11.8+0.0s
[700/800]	[L1: 3.8585]	10.7+0.0s
[800/800]	[L1: 3.8972]	13.7+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.723 SSIM: 0.8949 (Best: 31.765 @epoch 43)
Total time: 0.67s

[Epoch 47]	Learning rate: 1.00e-4
[100/800]	[L1: 4.8152]	13.6+13.0s
[200/800]	[L1: 4.2074]	11.2+0.0s
[300/800]	[L1: 4.1707]	11.1+0.0s
[400/800]	[L1: 4.1655]	12.9+0.0s
[500/800]	[L1: 4.0632]	10.9+0.0s
[600/800]	[L1: 4.0052]	11.4+0.0s
[700/800]	[L1: 3.9199]	13.2+0.0s
[800/800]	[L1: 3.9065]	11.9+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.708 SSIM: 0.8943 (Best: 31.765 @epoch 43)
Total time: 0.66s

[Epoch 48]	Learning rate: 1.00e-4
[100/800]	[L1: 4.1215]	11.2+13.0s
[200/800]	[L1: 4.1575]	12.0+0.0s
[300/800]	[L1: 4.1397]	12.8+0.0s
[400/800]	[L1: 4.1557]	10.9+0.0s
[500/800]	[L1: 4.2097]	11.5+0.0s
[600/800]	[L1: 4.1354]	12.7+0.0s
[700/800]	[L1: 4.0884]	11.8+0.0s
[800/800]	[L1: 4.0268]	11.6+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.761 SSIM: 0.8944 (Best: 31.765 @epoch 43)
Total time: 0.67s

[Epoch 49]	Learning rate: 1.00e-4
[100/800]	[L1: 3.7301]	13.7+13.0s
[200/800]	[L1: 3.9277]	12.0+0.0s
[300/800]	[L1: 4.0597]	10.9+0.0s
[400/800]	[L1: 3.9580]	12.7+0.0s
[500/800]	[L1: 4.0505]	11.7+0.0s
[600/800]	[L1: 4.0152]	10.7+0.0s
[700/800]	[L1: 3.9420]	13.0+0.0s
[800/800]	[L1: 3.9019]	12.6+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.580 SSIM: 0.8934 (Best: 31.765 @epoch 43)
Total time: 0.66s

[Epoch 50]	Learning rate: 1.00e-4
[100/800]	[L1: 3.8948]	11.8+13.0s
[200/800]	[L1: 4.3065]	11.2+0.0s
[300/800]	[L1: 4.2884]	13.0+0.0s
[400/800]	[L1: 4.0919]	11.2+0.0s
[500/800]	[L1: 3.9067]	10.8+0.0s
[600/800]	[L1: 3.8944]	13.3+0.0s
[700/800]	[L1: 3.8358]	11.9+0.0s
[800/800]	[L1: 3.8703]	10.7+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.798 SSIM: 0.8952 (Best: 31.798 @epoch 50)
Total time: 0.66s

[Epoch 51]	Learning rate: 1.00e-4
[100/800]	[L1: 3.4304]	13.2+12.9s
[200/800]	[L1: 3.6130]	12.6+0.0s
[300/800]	[L1: 4.1492]	10.5+0.0s
[400/800]	[L1: 4.0543]	12.1+0.0s
[500/800]	[L1: 4.1098]	12.6+0.0s
[600/800]	[L1: 4.0501]	10.9+0.0s
[700/800]	[L1: 4.0643]	12.6+0.0s
[800/800]	[L1: 4.0367]	12.7+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.616 SSIM: 0.8949 (Best: 31.798 @epoch 50)
Total time: 0.67s

[Epoch 52]	Learning rate: 1.00e-4
[100/800]	[L1: 4.4413]	12.0+12.9s
[200/800]	[L1: 4.0197]	10.9+0.0s
[300/800]	[L1: 4.2688]	13.2+0.0s
[400/800]	[L1: 4.1544]	11.4+0.0s
[500/800]	[L1: 4.0437]	10.4+0.0s
[600/800]	[L1: 4.0358]	13.3+0.0s
[700/800]	[L1: 4.1068]	11.8+0.0s
[800/800]	[L1: 4.0638]	10.8+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.778 SSIM: 0.8953 (Best: 31.798 @epoch 50)
Total time: 0.68s

[Epoch 53]	Learning rate: 1.00e-4
[100/800]	[L1: 3.5787]	12.5+13.1s
[200/800]	[L1: 3.6772]	13.0+0.0s
[300/800]	[L1: 3.8800]	10.8+0.0s
[400/800]	[L1: 3.9340]	12.0+0.0s
[500/800]	[L1: 3.9179]	12.5+0.0s
[600/800]	[L1: 3.9742]	11.0+0.0s
[700/800]	[L1: 4.0189]	12.5+0.0s
[800/800]	[L1: 4.0178]	13.1+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.770 SSIM: 0.8947 (Best: 31.798 @epoch 50)
Total time: 0.67s

[Epoch 54]	Learning rate: 1.00e-4
[100/800]	[L1: 3.3123]	12.1+13.1s
[200/800]	[L1: 3.8324]	10.7+0.0s
[300/800]	[L1: 3.8604]	12.8+0.0s
[400/800]	[L1: 3.8192]	11.5+0.0s
[500/800]	[L1: 3.8897]	10.7+0.0s
[600/800]	[L1: 3.9168]	13.1+0.0s
[700/800]	[L1: 3.8741]	12.1+0.0s
[800/800]	[L1: 3.8666]	10.7+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.774 SSIM: 0.8944 (Best: 31.798 @epoch 50)
Total time: 0.66s

[Epoch 55]	Learning rate: 1.00e-4
[100/800]	[L1: 4.1367]	11.6+13.0s
[200/800]	[L1: 3.8773]	13.6+0.0s
[300/800]	[L1: 3.9058]	11.3+0.0s
[400/800]	[L1: 4.0256]	11.1+0.0s
[500/800]	[L1: 4.1864]	13.1+0.0s
[600/800]	[L1: 4.1362]	11.2+0.0s
[700/800]	[L1: 3.9586]	11.3+0.0s
[800/800]	[L1: 3.9356]	13.3+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.631 SSIM: 0.8935 (Best: 31.798 @epoch 50)
Total time: 0.69s

[Epoch 56]	Learning rate: 1.00e-4
[100/800]	[L1: 3.4677]	12.7+13.1s
[200/800]	[L1: 3.6766]	11.1+0.0s
[300/800]	[L1: 3.8359]	12.5+0.0s
[400/800]	[L1: 3.8618]	12.4+0.0s
[500/800]	[L1: 3.8528]	10.7+0.0s
[600/800]	[L1: 3.8472]	12.6+0.0s
[700/800]	[L1: 3.9120]	12.7+0.0s
[800/800]	[L1: 3.8592]	11.2+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.551 SSIM: 0.8924 (Best: 31.798 @epoch 50)
Total time: 0.67s

[Epoch 57]	Learning rate: 1.00e-4
[100/800]	[L1: 3.4975]	11.2+13.1s
[200/800]	[L1: 3.3111]	13.7+0.0s
[300/800]	[L1: 3.3383]	11.1+0.0s
[400/800]	[L1: 3.5383]	10.5+0.0s
[500/800]	[L1: 3.6693]	13.4+0.0s
[600/800]	[L1: 3.7068]	11.7+0.0s
[700/800]	[L1: 3.7702]	10.9+0.0s
[800/800]	[L1: 3.7727]	13.7+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.774 SSIM: 0.8957 (Best: 31.798 @epoch 50)
Total time: 0.68s

[Epoch 58]	Learning rate: 1.00e-4
[100/800]	[L1: 3.9429]	13.7+13.0s
[200/800]	[L1: 3.8426]	12.0+0.0s
[300/800]	[L1: 3.7716]	11.2+0.0s
[400/800]	[L1: 3.6990]	12.7+0.0s
[500/800]	[L1: 3.6462]	10.8+0.0s
[600/800]	[L1: 3.6755]	11.1+0.0s
[700/800]	[L1: 3.7004]	13.5+0.0s
[800/800]	[L1: 3.6521]	11.5+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.740 SSIM: 0.8948 (Best: 31.798 @epoch 50)
Total time: 0.66s

[Epoch 59]	Learning rate: 1.00e-4
[100/800]	[L1: 3.9645]	11.5+13.0s
[200/800]	[L1: 3.7729]	13.1+0.0s
[300/800]	[L1: 3.7581]	12.1+0.0s
[400/800]	[L1: 3.8924]	10.8+0.0s
[500/800]	[L1: 3.9273]	12.2+0.0s
[600/800]	[L1: 3.9051]	12.5+0.0s
[700/800]	[L1: 3.8815]	11.4+0.0s
[800/800]	[L1: 3.8757]	12.8+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.739 SSIM: 0.8947 (Best: 31.798 @epoch 50)
Total time: 0.66s

[Epoch 60]	Learning rate: 1.00e-4
[100/800]	[L1: 3.8974]	14.3+13.0s
[200/800]	[L1: 3.9801]	11.8+0.0s
[300/800]	[L1: 3.8645]	10.7+0.0s
[400/800]	[L1: 3.8416]	13.0+0.0s
[500/800]	[L1: 3.8098]	11.5+0.0s
[600/800]	[L1: 3.8863]	10.4+0.0s
[700/800]	[L1: 3.8953]	13.9+0.0s
[800/800]	[L1: 3.9571]	12.2+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.681 SSIM: 0.8937 (Best: 31.798 @epoch 50)
Total time: 0.67s

[Epoch 61]	Learning rate: 1.00e-4
[100/800]	[L1: 3.5583]	11.5+13.2s
[200/800]	[L1: 3.8177]	11.7+0.0s
[300/800]	[L1: 3.7961]	12.4+0.0s
[400/800]	[L1: 3.7800]	11.1+0.0s
[500/800]	[L1: 3.7049]	11.8+0.0s
[600/800]	[L1: 3.5636]	13.4+0.0s
[700/800]	[L1: 3.7015]	11.3+0.0s
[800/800]	[L1: 3.7353]	11.7+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.808 SSIM: 0.8953 (Best: 31.808 @epoch 61)
Total time: 0.66s

[Epoch 62]	Learning rate: 1.00e-4
[100/800]	[L1: 3.5491]	11.6+13.0s
[200/800]	[L1: 3.5139]	13.3+0.0s
[300/800]	[L1: 3.6537]	11.0+0.0s
[400/800]	[L1: 3.5923]	10.9+0.0s
[500/800]	[L1: 3.7392]	12.4+0.0s
[600/800]	[L1: 3.7550]	11.3+0.0s
[700/800]	[L1: 3.7150]	10.9+0.0s
[800/800]	[L1: 3.6784]	13.6+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.857 SSIM: 0.8954 (Best: 31.857 @epoch 62)
Total time: 0.67s

[Epoch 63]	Learning rate: 1.00e-4
[100/800]	[L1: 3.5004]	12.7+13.0s
[200/800]	[L1: 3.7881]	11.4+0.0s
[300/800]	[L1: 3.9356]	12.5+0.0s
[400/800]	[L1: 3.9738]	12.2+0.0s
[500/800]	[L1: 3.9892]	10.4+0.0s
[600/800]	[L1: 3.9209]	12.5+0.0s
[700/800]	[L1: 3.8708]	12.5+0.0s
[800/800]	[L1: 3.9008]	11.2+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.539 SSIM: 0.8928 (Best: 31.857 @epoch 62)
Total time: 0.66s

[Epoch 64]	Learning rate: 1.00e-4
[100/800]	[L1: 4.0470]	11.4+13.1s
[200/800]	[L1: 4.0213]	13.7+0.0s
[300/800]	[L1: 3.9865]	11.3+0.0s
[400/800]	[L1: 3.9672]	10.5+0.0s
[500/800]	[L1: 3.9987]	12.9+0.0s
[600/800]	[L1: 3.8433]	12.1+0.0s
[700/800]	[L1: 3.8024]	10.7+0.0s
[800/800]	[L1: 3.8714]	13.1+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.776 SSIM: 0.8955 (Best: 31.857 @epoch 62)
Total time: 0.67s

[Epoch 65]	Learning rate: 1.00e-4
[100/800]	[L1: 3.3477]	13.6+13.0s
[200/800]	[L1: 3.5414]	11.7+0.0s
[300/800]	[L1: 3.5689]	10.9+0.0s
[400/800]	[L1: 3.6501]	13.2+0.0s
[500/800]	[L1: 3.6247]	11.3+0.0s
[600/800]	[L1: 3.6158]	10.9+0.0s
[700/800]	[L1: 3.6366]	13.7+0.0s
[800/800]	[L1: 3.6785]	11.7+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.815 SSIM: 0.8954 (Best: 31.857 @epoch 62)
Total time: 0.67s

[Epoch 66]	Learning rate: 1.00e-4
[100/800]	[L1: 3.8796]	11.2+12.9s
[200/800]	[L1: 3.8077]	12.2+0.0s
[300/800]	[L1: 3.6842]	12.3+0.0s
[400/800]	[L1: 3.6577]	10.8+0.0s
[500/800]	[L1: 3.7551]	11.5+0.0s
[600/800]	[L1: 3.7062]	13.1+0.0s
[700/800]	[L1: 3.7118]	10.8+0.0s
[800/800]	[L1: 3.6790]	12.0+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.529 SSIM: 0.8957 (Best: 31.857 @epoch 62)
Total time: 0.69s

[Epoch 67]	Learning rate: 1.00e-4
[100/800]	[L1: 3.5038]	13.8+13.0s
[200/800]	[L1: 3.5776]	12.4+0.0s
[300/800]	[L1: 3.5810]	10.5+0.0s
[400/800]	[L1: 3.6636]	13.0+0.0s
[500/800]	[L1: 3.5451]	11.6+0.0s
[600/800]	[L1: 3.6801]	10.7+0.0s
[700/800]	[L1: 3.6682]	13.5+0.0s
[800/800]	[L1: 3.7411]	12.0+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.854 SSIM: 0.8958 (Best: 31.857 @epoch 62)
Total time: 0.66s

[Epoch 68]	Learning rate: 1.00e-4
[100/800]	[L1: 3.8602]	11.5+13.0s
[200/800]	[L1: 3.7589]	11.0+0.0s
[300/800]	[L1: 3.7721]	13.4+0.0s
[400/800]	[L1: 3.7421]	11.5+0.0s
